Order ID,Date,Customer ID,Product ID,Product Name,Category,Quantity,Price per Unit,Total Sale Amount,Payment Method,Payment Status,Country,Continent
263,6/9/2023,Cust-899,3005,Smartwatch,Accessories,1,200,200,PayPal,Completed,Germany,Europe
264,8/25/2023,Cust-743,3002,Headphones,Accessories,1,50,50,Bank Transfer,Failed,Japan,Asia
265,11/22/2023,Cust-213,3002,Headphones,Accessories,1,50,50,PayPal,Failed,UK,Europe
266,6/6/2023,Cust-888,3003,Smartphone,Electronics,5,700,3500,PayPal,Failed,Canada,North America
267,7/27/2023,Cust-945,3004,Tablet,Electronics,4,300,1200,Bank Transfer,Pending,India,Asia
268,7/9/2023,Cust-784,3002,Headphones,Accessories,2,50,100,Bank Transfer,Completed,France,Europe
269,12/17/2023,Cust-108,3001,Laptop,Electronics,1,1000,1000,Bank Transfer,Completed,India,Asia
270,2/18/2023,Cust-204,3004,Tablet,Electronics,4,300,1200,Credit Card,Failed,USA,North America
271,1/21/2023,Cust-836,3001,Laptop,Electronics,5,1000,5000,Bank Transfer,Completed,UK,Europe
272,12/20/2023,Cust-141,3002,Headphones,Accessories,4,50,200,Bank Transfer,Completed,USA,North America
273,5/29/2023,Cust-714,3001,Laptop,Electronics,4,1000,4000,Credit Card,Completed,USA,North America
274,5/15/2023,Cust-179,3002,Headphones,Accessories,1,50,50,Bank Transfer,Failed,South Africa,Africa
275,2/9/2023,Cust-794,3005,Smartwatch,Accessories,4,200,800,Credit Card,Pending,USA,North America
276,8/18/2023,Cust-855,3004,Tablet,Electronics,2,300,600,Credit Card,Failed,UK,Europe
277,8/17/2023,Cust-415,3001,Laptop,Electronics,5,1000,5000,Credit Card,Failed,Germany,Europe
278,10/25/2023,Cust-261,3001,Laptop,Electronics,2,1000,2000,PayPal,Pending,Japan,Asia
279,9/25/2023,Cust-346,3001,Laptop,Electronics,1,1000,1000,Credit Card,Completed,France,Europe
280,10/6/2023,Cust-547,3004,Tablet,Electronics,1,300,300,PayPal,Pending,France,Europe
281,2/16/2023,Cust-978,3002,Headphones,Accessories,2,50,100,PayPal,Failed,USA,North America
282,7/13/2023,Cust-360,3004,Tablet,Electronics,4,300,1200,PayPal,Failed,India,Asia
283,11/13/2023,Cust-458,3004,Tablet,Electronics,2,300,600,Bank Transfer,Pending,UK,Europe
284,4/7/2023,Cust-909,3001,Laptop,Electronics,5,1000,5000,PayPal,Pending,France,Europe
285,6/23/2023,Cust-132,3002,Headphones,Accessories,1,50,50,Bank Transfer,Pending,Canada,North America
286,10/1/2023,Cust-390,3005,Smartwatch,Accessories,2,200,400,Credit Card,Pending,Canada,North America
287,10/27/2023,Cust-684,3001,Laptop,Electronics,5,1000,5000,PayPal,Failed,UK,Europe
288,11/19/2023,Cust-516,3002,Headphones,Accessories,4,50,200,Credit Card,Completed,Brazil,South America
289,7/7/2023,Cust-594,3001,Laptop,Electronics,2,1000,2000,Bank Transfer,Completed,Germany,Europe
290,12/27/2023,Cust-886,3001,Laptop,Electronics,1,1000,1000,PayPal,Completed,Canada,North America
291,12/24/2023,Cust-895,3004,Tablet,Electronics,1,300,300,Bank Transfer,Failed,Germany,Europe
292,1/21/2023,Cust-502,3005,Smartwatch,Accessories,3,200,600,Credit Card,Completed,Canada,North America
293,1/31/2023,Cust-80,3003,Smartphone,Electronics,3,700,2100,PayPal,Pending,Germany,Europe
294,8/27/2023,Cust-406,3005,Smartwatch,Accessories,4,200,800,PayPal,Failed,Australia,Australia
295,9/9/2023,Cust-274,3005,Smartwatch,Accessories,1,200,200,PayPal,Failed,Australia,Australia
296,6/28/2023,Cust-796,3002,Headphones,Accessories,5,50,250,Bank Transfer,Completed,UK,Europe
297,7/17/2023,Cust-584,3005,Smartwatch,Accessories,5,200,1000,Bank Transfer,Pending,South Africa,Africa
298,11/3/2023,Cust-64,3004,Tablet,Electronics,4,300,1200,Bank Transfer,Failed,South Africa,Africa
299,5/20/2023,Cust-302,3005,Smartwatch,Accessories,2,200,400,PayPal,Failed,USA,North America
300,9/19/2023,Cust-192,3002,Headphones,Accessories,3,50,150,Bank Transfer,Failed,Japan,Asia
301,7/18/2023,Cust-499,3002,Headphones,Accessories,3,50,150,Bank Transfer,Failed,India,Asia
302,5/7/2023,Cust-676,3005,Smartwatch,Accessories,2,200,400,Credit Card,Failed,South Africa,Africa
303,7/25/2023,Cust-441,3004,Tablet,Electronics,2,300,600,PayPal,Completed,USA,North America
304,9/13/2023,Cust-814,3001,Laptop,Electronics,5,1000,5000,Credit Card,Pending,Australia,Australia
305,12/5/2023,Cust-382,3003,Smartphone,Electronics,1,700,700,Credit Card,Pending,USA,North America
306,5/16/2023,Cust-36,3001,Laptop,Electronics,4,1000,4000,Bank Transfer,Completed,Australia,Australia
307,12/3/2023,Cust-726,3003,Smartphone,Electronics,2,700,1400,Bank Transfer,Failed,Germany,Europe
308,7/8/2023,Cust-981,3004,Tablet,Electronics,4,300,1200,PayPal,Pending,Brazil,South America
309,9/29/2023,Cust-843,3003,Smartphone,Electronics,4,700,2800,PayPal,Pending,South Africa,Africa
310,1/6/2023,Cust-831,3001,Laptop,Electronics,5,1000,5000,Credit Card,Completed,South Africa,Africa
311,10/9/2023,Cust-297,3004,Tablet,Electronics,5,300,1500,PayPal,Completed,South Africa,Africa
312,3/7/2023,Cust-89,3002,Headphones,Accessories,4,50,200,Bank Transfer,Completed,Germany,Europe
313,3/17/2023,Cust-968,3004,Tablet,Electronics,2,300,600,Bank Transfer,Failed,Australia,Australia
314,3/3/2023,Cust-632,3003,Smartphone,Electronics,5,700,3500,Credit Card,Pending,Germany,Europe
315,10/9/2023,Cust-77,3003,Smartphone,Electronics,1,700,700,Credit Card,Pending,Australia,Australia
316,7/29/2023,Cust-267,3005,Smartwatch,Accessories,5,200,1000,PayPal,Pending,Brazil,South America
317,8/3/2023,Cust-975,3002,Headphones,Accessories,4,50,200,PayPal,Failed,India,Asia
318,8/24/2023,Cust-538,3004,Tablet,Electronics,4,300,1200,Credit Card,Failed,UK,Europe
319,6/2/2023,Cust-399,3003,Smartphone,Electronics,5,700,3500,PayPal,Pending,Germany,Europe
320,1/11/2023,Cust-451,3004,Tablet,Electronics,1,300,300,PayPal,Failed,India,Asia
321,9/25/2023,Cust-545,3005,Smartwatch,Accessories,3,200,600,Credit Card,Failed,USA,North America
322,8/3/2023,Cust-222,3005,Smartwatch,Accessories,3,200,600,PayPal,Failed,India,Asia
323,2/9/2023,Cust-456,3005,Smartwatch,Accessories,2,200,400,Bank Transfer,Pending,South Africa,Africa
324,3/22/2023,Cust-766,3004,Tablet,Electronics,3,300,900,Credit Card,Pending,France,Europe
325,8/14/2023,Cust-409,3005,Smartwatch,Accessories,4,200,800,Credit Card,Completed,France,Europe
326,9/1/2023,Cust-208,3002,Headphones,Accessories,4,50,200,Credit Card,Pending,South Africa,Africa
327,12/8/2023,Cust-265,3001,Laptop,Electronics,1,1000,1000,Bank Transfer,Completed,Germany,Europe
328,1/14/2023,Cust-621,3004,Tablet,Electronics,3,300,900,Bank Transfer,Pending,Japan,Asia
329,7/20/2023,Cust-132,3005,Smartwatch,Accessories,2,200,400,PayPal,Failed,South Africa,Africa
330,8/26/2023,Cust-740,3001,Laptop,Electronics,5,1000,5000,Bank Transfer,Failed,Australia,Australia
331,5/30/2023,Cust-10,3001,Laptop,Electronics,2,1000,2000,PayPal,Completed,Brazil,South America
332,7/22/2023,Cust-397,3004,Tablet,Electronics,5,300,1500,Credit Card,Completed,Canada,North America
333,7/3/2023,Cust-498,3005,Smartwatch,Accessories,5,200,1000,PayPal,Completed,Germany,Europe
334,11/19/2023,Cust-561,3003,Smartphone,Electronics,3,700,2100,Bank Transfer,Failed,Australia,Australia
335,6/12/2023,Cust-681,3003,Smartphone,Electronics,3,700,2100,Credit Card,Completed,South Africa,Africa
336,1/30/2023,Cust-429,3005,Smartwatch,Accessories,3,200,600,Credit Card,Failed,UK,Europe
337,7/8/2023,Cust-158,3005,Smartwatch,Accessories,1,200,200,Bank Transfer,Completed,France,Europe
338,7/20/2023,Cust-761,3001,Laptop,Electronics,2,1000,2000,Credit Card,Failed,Germany,Europe
339,8/11/2023,Cust-106,3001,Laptop,Electronics,5,1000,5000,PayPal,Completed,Japan,Asia
340,2/3/2023,Cust-786,3003,Smartphone,Electronics,2,700,1400,PayPal,Failed,Japan,Asia
341,11/6/2023,Cust-131,3003,Smartphone,Electronics,2,700,1400,Credit Card,Completed,South Africa,Africa
342,7/22/2023,Cust-182,3001,Laptop,Electronics,2,1000,2000,Credit Card,Completed,Germany,Europe
343,7/30/2023,Cust-911,3003,Smartphone,Electronics,4,700,2800,PayPal,Completed,Australia,Australia
344,7/15/2023,Cust-17,3005,Smartwatch,Accessories,2,200,400,Bank Transfer,Pending,UK,Europe
345,6/7/2023,Cust-736,3004,Tablet,Electronics,5,300,1500,PayPal,Pending,France,Europe
346,7/17/2023,Cust-289,3001,Laptop,Electronics,3,1000,3000,Bank Transfer,Failed,India,Asia
347,12/9/2023,Cust-625,3002,Headphones,Accessories,2,50,100,Credit Card,Failed,Japan,Asia
348,4/22/2023,Cust-486,3003,Smartphone,Electronics,4,700,2800,Credit Card,Pending,France,Europe
349,1/31/2023,Cust-150,3002,Headphones,Accessories,1,50,50,Bank Transfer,Completed,India,Asia
350,7/7/2023,Cust-28,3004,Tablet,Electronics,5,300,1500,PayPal,Completed,Germany,Europe
351,3/21/2023,Cust-11,3003,Smartphone,Electronics,2,700,1400,PayPal,Failed,India,Asia
352,8/15/2023,Cust-683,3003,Smartphone,Electronics,5,700,3500,PayPal,Pending,UK,Europe
353,5/30/2023,Cust-969,3005,Smartwatch,Accessories,4,200,800,Credit Card,Pending,USA,North America
354,6/26/2023,Cust-197,3004,Tablet,Electronics,5,300,1500,Credit Card,Failed,India,Asia
355,5/5/2023,Cust-900,3002,Headphones,Accessories,4,50,200,PayPal,Pending,Germany,Europe
356,6/19/2023,Cust-687,3003,Smartphone,Electronics,1,700,700,Bank Transfer,Pending,Canada,North America
357,8/18/2023,Cust-4,3004,Tablet,Electronics,5,300,1500,PayPal,Failed,Japan,Asia
358,9/10/2023,Cust-890,3004,Tablet,Electronics,4,300,1200,PayPal,Failed,South Africa,Africa
359,2/8/2023,Cust-185,3004,Tablet,Electronics,2,300,600,Credit Card,Completed,Australia,Australia
360,4/8/2023,Cust-107,3005,Smartwatch,Accessories,3,200,600,Bank Transfer,Completed,South Africa,Africa
361,10/25/2023,Cust-341,3003,Smartphone,Electronics,3,700,2100,Credit Card,Pending,France,Europe
362,9/30/2023,Cust-289,3005,Smartwatch,Accessories,3,200,600,Credit Card,Pending,Germany,Europe
363,4/6/2023,Cust-882,3003,Smartphone,Electronics,2,700,1400,Bank Transfer,Failed,Germany,Europe
364,1/6/2023,Cust-692,3005,Smartwatch,Accessories,5,200,1000,Credit Card,Pending,France,Europe
365,9/9/2023,Cust-752,3005,Smartwatch,Accessories,5,200,1000,PayPal,Failed,USA,North America
366,12/13/2023,Cust-449,3004,Tablet,Electronics,4,300,1200,Credit Card,Failed,India,Asia
367,3/19/2023,Cust-535,3004,Tablet,Electronics,4,300,1200,Bank Transfer,Completed,Australia,Australia
368,11/25/2023,Cust-671,3004,Tablet,Electronics,3,300,900,Bank Transfer,Completed,UK,Europe
369,7/23/2023,Cust-449,3004,Tablet,Electronics,5,300,1500,PayPal,Completed,Germany,Europe
370,4/27/2023,Cust-145,3002,Headphones,Accessories,1,50,50,PayPal,Completed,Australia,Australia
371,10/13/2023,Cust-936,3005,Smartwatch,Accessories,2,200,400,Bank Transfer,Completed,India,Asia
372,7/9/2023,Cust-379,3005,Smartwatch,Accessories,1,200,200,PayPal,Failed,Australia,Australia
373,9/26/2023,Cust-723,3002,Headphones,Accessories,3,50,150,Credit Card,Failed,Brazil,South America
374,2/18/2023,Cust-734,3004,Tablet,Electronics,2,300,600,PayPal,Failed,Australia,Australia
375,5/29/2023,Cust-8,3004,Tablet,Electronics,4,300,1200,Bank Transfer,Completed,India,Asia
376,1/15/2023,Cust-729,3003,Smartphone,Electronics,2,700,1400,PayPal,Failed,Canada,North America
377,7/22/2023,Cust-811,3001,Laptop,Electronics,4,1000,4000,PayPal,Failed,USA,North America
378,11/19/2023,Cust-377,3005,Smartwatch,Accessories,1,200,200,PayPal,Pending,Germany,Europe
379,3/12/2023,Cust-452,3004,Tablet,Electronics,2,300,600,Bank Transfer,Completed,France,Europe
380,5/5/2023,Cust-554,3002,Headphones,Accessories,2,50,100,Bank Transfer,Failed,Germany,Europe
381,7/10/2023,Cust-580,3002,Headphones,Accessories,3,50,150,Bank Transfer,Pending,France,Europe
382,1/5/2023,Cust-473,3002,Headphones,Accessories,3,50,150,Bank Transfer,Completed,Brazil,South America
383,4/10/2023,Cust-780,3005,Smartwatch,Accessories,2,200,400,Bank Transfer,Completed,Canada,North America
384,2/20/2023,Cust-342,3001,Laptop,Electronics,4,1000,4000,Credit Card,Failed,UK,Europe
385,12/21/2023,Cust-162,3003,Smartphone,Electronics,4,700,2800,PayPal,Failed,South Africa,Africa
386,9/20/2023,Cust-517,3003,Smartphone,Electronics,5,700,3500,PayPal,Pending,India,Asia
387,9/2/2023,Cust-749,3001,Laptop,Electronics,1,1000,1000,PayPal,Completed,Germany,Europe
388,8/20/2023,Cust-749,3003,Smartphone,Electronics,3,700,2100,Credit Card,Failed,Brazil,South America
389,8/29/2023,Cust-776,3003,Smartphone,Electronics,4,700,2800,Bank Transfer,Pending,UK,Europe
390,10/7/2023,Cust-506,3005,Smartwatch,Accessories,3,200,600,PayPal,Failed,USA,North America
391,6/24/2023,Cust-868,3001,Laptop,Electronics,1,1000,1000,PayPal,Failed,UK,Europe
392,5/17/2023,Cust-449,3004,Tablet,Electronics,5,300,1500,PayPal,Pending,UK,Europe
393,7/5/2023,Cust-288,3001,Laptop,Electronics,4,1000,4000,PayPal,Failed,Germany,Europe
394,1/5/2023,Cust-752,3002,Headphones,Accessories,4,50,200,Bank Transfer,Completed,France,Europe
395,9/2/2023,Cust-504,3005,Smartwatch,Accessories,1,200,200,PayPal,Completed,India,Asia
396,8/18/2023,Cust-590,3004,Tablet,Electronics,5,300,1500,Bank Transfer,Failed,UK,Europe
397,8/10/2023,Cust-894,3004,Tablet,Electronics,2,300,600,Bank Transfer,Pending,UK,Europe
398,12/15/2023,Cust-277,3004,Tablet,Electronics,3,300,900,Credit Card,Pending,UK,Europe
399,4/6/2023,Cust-884,3004,Tablet,Electronics,4,300,1200,PayPal,Failed,Canada,North America
400,5/26/2023,Cust-274,3002,Headphones,Accessories,1,50,50,PayPal,Completed,USA,North America
401,9/2/2023,Cust-625,3004,Tablet,Electronics,1,300,300,Bank Transfer,Failed,South Africa,Africa
402,7/23/2023,Cust-64,3005,Smartwatch,Accessories,5,200,1000,PayPal,Failed,Canada,North America
403,8/10/2023,Cust-866,3001,Laptop,Electronics,1,1000,1000,Bank Transfer,Completed,UK,Europe
404,3/6/2023,Cust-686,3002,Headphones,Accessories,5,50,250,Bank Transfer,Pending,USA,North America
405,11/15/2023,Cust-636,3002,Headphones,Accessories,4,50,200,Credit Card,Completed,France,Europe
406,2/15/2023,Cust-246,3003,Smartphone,Electronics,4,700,2800,Bank Transfer,Failed,Japan,Asia
407,8/27/2023,Cust-320,3004,Tablet,Electronics,4,300,1200,Bank Transfer,Failed,India,Asia
408,11/22/2023,Cust-774,3002,Headphones,Accessories,3,50,150,Bank Transfer,Completed,UK,Europe
409,12/24/2023,Cust-635,3001,Laptop,Electronics,3,1000,3000,Credit Card,Pending,Japan,Asia
410,3/16/2023,Cust-648,3003,Smartphone,Electronics,1,700,700,PayPal,Failed,Germany,Europe
411,12/23/2023,Cust-338,3004,Tablet,Electronics,4,300,1200,Credit Card,Failed,USA,North America
412,9/24/2023,Cust-665,3001,Laptop,Electronics,4,1000,4000,Credit Card,Pending,Australia,Australia
413,4/2/2023,Cust-453,3004,Tablet,Electronics,3,300,900,Credit Card,Completed,Germany,Europe
414,11/3/2023,Cust-898,3001,Laptop,Electronics,5,1000,5000,Bank Transfer,Pending,USA,North America
415,5/29/2023,Cust-595,3004,Tablet,Electronics,3,300,900,Bank Transfer,Pending,Brazil,South America
416,11/7/2023,Cust-879,3002,Headphones,Accessories,5,50,250,PayPal,Completed,South Africa,Africa
417,6/25/2023,Cust-865,3001,Laptop,Electronics,1,1000,1000,PayPal,Failed,South Africa,Africa
418,4/8/2023,Cust-189,3001,Laptop,Electronics,5,1000,5000,Credit Card,Completed,Japan,Asia
419,9/1/2023,Cust-675,3001,Laptop,Electronics,1,1000,1000,Bank Transfer,Completed,India,Asia
420,8/18/2023,Cust-907,3003,Smartphone,Electronics,3,700,2100,Credit Card,Pending,Germany,Europe
421,9/1/2023,Cust-674,3001,Laptop,Electronics,3,1000,3000,Credit Card,Pending,Germany,Europe
422,9/24/2023,Cust-212,3003,Smartphone,Electronics,4,700,2800,Bank Transfer,Pending,France,Europe
423,10/17/2023,Cust-369,3003,Smartphone,Electronics,5,700,3500,PayPal,Completed,UK,Europe
424,7/16/2023,Cust-933,3001,Laptop,Electronics,3,1000,3000,PayPal,Failed,India,Asia
425,1/14/2023,Cust-111,3003,Smartphone,Electronics,5,700,3500,Bank Transfer,Failed,USA,North America
426,7/25/2023,Cust-644,3004,Tablet,Electronics,4,300,1200,Bank Transfer,Completed,USA,North America
427,5/12/2023,Cust-572,3002,Headphones,Accessories,1,50,50,Credit Card,Failed,USA,North America
428,2/16/2023,Cust-399,3004,Tablet,Electronics,4,300,1200,Credit Card,Pending,India,Asia
429,11/22/2023,Cust-311,3001,Laptop,Electronics,4,1000,4000,Credit Card,Pending,Germany,Europe
430,1/25/2023,Cust-688,3003,Smartphone,Electronics,3,700,2100,Credit Card,Failed,UK,Europe
431,8/24/2023,Cust-779,3001,Laptop,Electronics,5,1000,5000,Bank Transfer,Pending,USA,North America
432,10/29/2023,Cust-795,3004,Tablet,Electronics,2,300,600,Bank Transfer,Failed,USA,North America
433,7/12/2023,Cust-630,3001,Laptop,Electronics,4,1000,4000,PayPal,Pending,Japan,Asia
434,2/20/2023,Cust-872,3001,Laptop,Electronics,3,1000,3000,PayPal,Pending,USA,North America
435,2/3/2023,Cust-774,3002,Headphones,Accessories,4,50,200,PayPal,Failed,Australia,Australia
436,9/16/2023,Cust-93,3001,Laptop,Electronics,3,1000,3000,Bank Transfer,Completed,Canada,North America
437,2/24/2023,Cust-872,3005,Smartwatch,Accessories,3,200,600,PayPal,Pending,UK,Europe
438,8/30/2023,Cust-485,3003,Smartphone,Electronics,1,700,700,PayPal,Completed,UK,Europe
439,4/24/2023,Cust-669,3001,Laptop,Electronics,1,1000,1000,PayPal,Completed,Australia,Australia
440,1/24/2023,Cust-703,3001,Laptop,Electronics,5,1000,5000,Bank Transfer,Completed,Canada,North America
441,9/8/2023,Cust-792,3003,Smartphone,Electronics,4,700,2800,Bank Transfer,Completed,Germany,Europe
442,1/14/2023,Cust-774,3004,Tablet,Electronics,3,300,900,Credit Card,Pending,Germany,Europe
443,6/3/2023,Cust-403,3004,Tablet,Electronics,1,300,300,PayPal,Pending,Canada,North America
444,4/16/2023,Cust-97,3005,Smartwatch,Accessories,4,200,800,PayPal,Failed,Canada,North America
445,1/11/2023,Cust-641,3005,Smartwatch,Accessories,4,200,800,PayPal,Pending,Japan,Asia
446,5/19/2023,Cust-832,3005,Smartwatch,Accessories,4,200,800,Bank Transfer,Completed,South Africa,Africa
447,2/10/2023,Cust-611,3004,Tablet,Electronics,4,300,1200,Bank Transfer,Failed,Germany,Europe
448,4/18/2023,Cust-474,3001,Laptop,Electronics,1,1000,1000,Bank Transfer,Pending,Brazil,South America
449,12/30/2023,Cust-141,3003,Smartphone,Electronics,4,700,2800,Bank Transfer,Pending,USA,North America
450,10/19/2023,Cust-517,3003,Smartphone,Electronics,4,700,2800,PayPal,Failed,Japan,Asia
451,7/17/2023,Cust-906,3002,Headphones,Accessories,3,50,150,PayPal,Failed,South Africa,Africa
452,9/22/2023,Cust-346,3002,Headphones,Accessories,3,50,150,Credit Card,Completed,Australia,Australia
453,8/2/2023,Cust-207,3005,Smartwatch,Accessories,2,200,400,PayPal,Pending,Canada,North America
454,6/12/2023,Cust-476,3004,Tablet,Electronics,3,300,900,Credit Card,Failed,South Africa,Africa
455,5/28/2023,Cust-269,3005,Smartwatch,Accessories,5,200,1000,PayPal,Failed,France,Europe
456,9/6/2023,Cust-923,3001,Laptop,Electronics,5,1000,5000,Bank Transfer,Pending,USA,North America
457,11/23/2023,Cust-983,3002,Headphones,Accessories,1,50,50,Credit Card,Failed,Germany,Europe
458,11/28/2023,Cust-415,3002,Headphones,Accessories,2,50,100,Credit Card,Pending,Germany,Europe
459,1/27/2023,Cust-740,3002,Headphones,Accessories,4,50,200,Credit Card,Failed,Australia,Australia
460,12/9/2023,Cust-698,3002,Headphones,Accessories,2,50,100,Credit Card,Failed,Canada,North America
461,8/28/2023,Cust-362,3002,Headphones,Accessories,2,50,100,PayPal,Completed,France,Europe
462,12/25/2023,Cust-201,3005,Smartwatch,Accessories,2,200,400,Bank Transfer,Failed,Brazil,South America
463,11/22/2023,Cust-109,3004,Tablet,Electronics,3,300,900,Credit Card,Completed,USA,North America
464,4/28/2023,Cust-836,3004,Tablet,Electronics,3,300,900,Bank Transfer,Pending,France,Europe
465,10/3/2023,Cust-519,3002,Headphones,Accessories,5,50,250,PayPal,Failed,Australia,Australia
466,10/24/2023,Cust-847,3005,Smartwatch,Accessories,4,200,800,Credit Card,Failed,South Africa,Africa
467,12/10/2023,Cust-599,3002,Headphones,Accessories,3,50,150,Bank Transfer,Failed,India,Asia
468,12/23/2023,Cust-89,3005,Smartwatch,Accessories,1,200,200,PayPal,Failed,Japan,Asia
469,9/14/2023,Cust-254,3003,Smartphone,Electronics,3,700,2100,Bank Transfer,Pending,Japan,Asia
